Start Date,Weather Conditions,Port Congestion,Navigational Issues,Mechanical Breakdowns,Maintenance and Repairs,Customs and Documentation,Labor Strikes,Piracy and Security Concerns,Traffic and Navigation Regulations,Fuel Availability and Costs,Cargo Handling,Trade Volume,Geopolitical Factors,Global Events,Seasonal Factors,Contract Arrival Time,Ship Routine,Ship type,Delay
2023-03-23,0.2152033784120766,0.5690132305094695,0.7861660679545242,0.428126851691742,0.236444693924165,0.8234941848375738,0.5798572563793398,0.2818754780486725,0.615408795749572,0.2642610142514721,0.25919105345931004,0.5203992093422868,0.09270290494446976,0.7377231019751771,0.45159415216022214,2023-04-15,b,x,0
2023-08-14,0.8353160160046762,0.4854563924947459,0.2850332292178648,0.2779946705830679,0.3194513842963165,0.2493274513260394,0.06282822043288805,0.6846763891779001,0.42387863849025675,0.9777376249875829,0.40671800801125324,0.39811619637839424,0.49676272076647165,0.630292660065235,0.13993592323686432,2023-08-29,a,x,1
2023-05-13,0.5270000705185621,0.9844461896112333,0.7058443740351665,0.04880332250988495,0.7823738682293837,0.1137913531313447,0.053358289142443116,0.1487650654110234,0.2905771967739511,0.627961829626904,0.6533381995125042,0.9399246048866695,0.0012464951266095703,0.7759798881106694,0.5399618857907132,2023-06-09,a,x,0
2023-08-01,0.6846815977595847,0.4979016007804049,0.3876757969505429,0.42977397425865205,0.8384554172384111,0.1170255997773959,0.7376837947028283,0.648705235295218,0.9167825725209419,0.6251193098994521,0.7557206340386727,0.35709011831162174,0.24329405538564208,0.9353048820919826,0.9202364379212578,2023-08-06,a,z,2
2023-10-13,0.6906507591699906,0.5517280659888761,0.05662425943127458,0.010427587864380805,0.8135985788001603,0.4997987037257329,0.051732035540296595,0.974293575678746,0.9593484581700151,0.9700814275823654,0.388548883306884,0.7528597371699104,0.457364956882398,0.07520070679813029,0.4500442709270833,2023-10-22,c,x,3
2023-12-26,0.8256750092776362,0.8320692536970521,0.33463354220779107,0.2667648274258738,0.6805085730822799,0.40389601571467304,0.03776189071285718,0.35313661322475975,0.18867603328193971,0.5287638539077305,0.5715802134225398,0.03112660514579968,0.22726107013252173,0.3209891981008466,0.8490129469972412,2024-01-10,a,y,3
2023-11-10,0.7538936042209063,0.4352978551665776,0.9660823375466012,0.5340595633444845,0.17999149212263998,0.1354371753431085,0.5938530302671989,0.7335039186706647,0.5953007467174136,0.35311200883509797,0.17268085867692484,0.4248201803428058,0.7683907376855467,0.28789910108049255,0.17506838584876927,2023-12-04,a,z,3
2023-10-26,0.24574502769860884,0.7827034662340216,0.3614003620391487,0.12960519030646034,0.49166294494444196,0.8568543094127903,0.014230013441279055,0.12525934902995073,0.11056204735172326,0.9290572644685788,0.9679879011667384,0.7388158670056268,0.9340094461901546,0.5409284852530657,0.22783070081130108,2023-11-22,b,z,4
2023-04-13,0.13367893511319429,0.654520290102779,0.07346323098854002,0.5952223520862066,0.840478647706363,0.19483123512053935,0.4389797699852296,0.8663241114834737,0.6194607509176415,0.09621759957559195,0.3773479871661287,0.4161000258831693,0.34140347047445496,0.16915568665632985,0.7705390471069457,2023-05-10,c,z,0
2023-05-17,0.43744072148848845,0.918274698510958,0.9469036892879857,0.35694314339207,0.4957027846968757,0.08404911381957358,0.28194862648490526,0.44999921601985027,0.46898802864573297,0.5374310701447496,0.47314052109386384,0.11476445111660205,0.08223398292075901,0.05990896943717994,0.5923990200957516,2023-06-12,c,y,3
2023-03-01,0.09571238557189288,0.7949251501344136,0.23878924784870537,0.2057681376935384,0.44622218496277677,0.19189838432249395,0.46330125757286866,0.8945920921799224,0.9986467981070039,0.514910001907644,0.42754075258891155,0.7765063422336358,0.24618615961870405,0.08677359212873781,0.16708797153714994,2023-03-12,b,y,3
2023-12-24,0.05434610315125121,0.48173387885593444,0.05535983484499307,0.6107267631001226,0.982022191557214,0.49967869195851633,0.7816964142938776,0.6336570875229532,0.3015617601972318,0.3908634213378035,0.5096775197141643,0.5609993576873763,0.29012702021272163,0.28441268416369303,0.07007851872622639,2024-01-14,c,z,1
2023-05-17,0.7395231526341456,0.05748822052770719,0.6987771832975957,0.3005128235833453,0.689585391102323,0.6165124688973135,0.9917620818949874,0.43952580299112143,0.8009425671115442,0.9824212816877935,0.9153011664326949,0.31201418116884583,0.8287188581032372,0.3055555574181076,0.6652176319125949,2023-06-14,b,x,0
2023-06-01,0.6158247718812754,0.5364923501831252,0.24225622368905186,0.3497961572874453,0.7696213030008933,0.39929539917356116,0.2216612262527441,0.9444839736541648,0.8325606271080951,0.7114714244221828,0.31049466860521124,0.411217709882886,0.7275367998199866,0.8520768066669576,0.3584879380870529,2023-06-07,b,x,0
2023-04-13,0.12509439000004363,0.05401184049185481,0.34627102354548156,0.784611680414993,0.047773667236128414,0.749460103490745,0.4076931789369289,0.37971598065706014,0.4181894656496018,0.6892436979660108,0.06040147899416903,0.10690025777886458,0.07825000143901117,0.19926585449094059,0.10444451184355297,2023-05-09,a,y,1
2023-03-06,0.9926356132598849,0.8921395224343797,0.11279214726353937,0.10669793609585188,0.9366731192035974,0.17069792805951045,0.23166162702908777,0.10001780493293988,0.4646611314961727,0.4414266238037513,0.8538796979413215,0.5581866251307226,0.676214378583522,0.7715213473337001,0.3854879009060035,2023-04-02,a,y,0
2023-11-27,0.5537016971719771,0.8319837031003434,0.7251070599518783,0.008752966150961772,0.682559561437314,0.9417124954818575,0.8527617336255622,0.32466771554886076,0.3823573040145296,0.40182614218828216,0.985069916218392,0.7769085614238936,0.7291773842641136,0.7379765650518606,0.9083730853814668,2023-12-12,c,z,1
2023-11-25,0.20330524255835225,0.6280658267457965,0.8496346573837931,0.08865761891543422,0.2413783342178265,0.9632710933587485,0.8317653138655192,0.5847703233936543,0.23796349661578275,0.31270864361662387,0.838692571205858,0.03868696646677705,0.8111259036120503,0.2451269402642845,0.12790497254181454,2023-12-09,c,x,0
2023-01-19,0.7229636539290895,0.44274449588818265,0.7650340848976045,0.3693394408144579,0.8303871743660075,0.4585658811562886,0.060602300707619405,0.586763405882273,0.7564861138482006,0.31837019209611084,0.5579599093619743,0.9772376985619471,0.478065289468928,0.4165978233243839,0.7729650060285962,2023-02-01,b,z,2
2023-05-04,0.4153440957615303,0.9631464642993914,0.8020768051025245,0.8027529618360705,0.7682347003421574,0.8413267802082504,0.4106066760474949,0.22369061199412943,0.2467351554130207,0.5952347249172957,0.4394216812689903,0.868210769617952,0.9086068940325742,0.9475866637188107,0.39942529581495134,2023-05-14,c,z,2
2023-01-19,0.1816688126713547,0.546346066720416,0.40210131635907764,0.37920571168786976,0.6225791343760313,0.9062842630539533,0.9602026613091786,0.5753522416004103,0.5511192167794459,0.092999661911219,0.016483211199449177,0.7722435662442212,0.10867025280853582,0.9125139388976281,0.6906091401144718,2023-02-09,b,x,4
2023-09-09,0.6016791597561361,0.08130712926237327,0.8316686981833221,0.7909951860090559,0.6846478668350858,0.4970586046222456,0.1458265404332958,0.18879814379415516,0.4832045658517584,0.9550869095711032,0.4649609011450745,0.14160478280783395,0.07834811953627108,0.8686632950490302,0.27635921874407354,2023-09-30,c,x,4
2023-03-23,0.7265862074917924,0.9522602771884732,0.29633646123883584,0.24872355937810475,0.5163913128639752,0.016440478153291527,0.49439111424108706,0.10530130784200786,0.9634261115498027,0.3717268308425453,0.730966378081704,0.2181254769641804,0.5881434825850436,0.2539544226906202,0.7278168455715117,2023-03-31,b,y,3
2023-07-03,0.4628746304596878,0.9001307825427295,0.19970955385855493,0.05318461299901145,0.6182537366887961,0.6260112178321495,0.3283647881540144,0.9909164148379969,0.5000034274698464,0.36720246162951087,0.8172202792439651,0.21303608943825603,0.2796651647837758,0.7647508587982896,0.4173464954739877,2023-07-22,b,y,1
2023-10-21,0.7439772941115612,0.8254651438294068,0.42932515722424724,0.3896593330613879,0.17506768209798895,0.05209953392052735,0.6563117576228854,0.23248559196279917,0.6868302443107536,0.7639502791946857,0.006632746171840953,0.9425950079560697,0.15526178004308056,0.928230673125734,0.6161109300850844,2023-10-31,c,x,3
2023-05-03,0.8010336030575648,0.1617023584364673,0.22840351874957165,0.19442701773581883,0.7355980555698748,0.5736574607738557,0.7928894708084988,0.6479956136682221,0.18495863612244967,0.31509899022078725,0.4220664085705951,0.048951578956839326,0.3951325887417537,0.7107150962370854,0.7810335271537474,2023-05-08,a,z,0
2023-07-08,0.08791701300169541,0.6842370590046215,0.06291580745686476,0.5687159763576743,0.15254263165064696,0.5738958657536137,0.8183671235840925,0.7497480143141522,0.1791078862559249,0.7627927237734023,0.7178219344764762,0.8775889966267639,0.8061722870517612,0.9524275729325625,0.619531189038134,2023-07-19,c,y,3
2023-07-14,0.0927920969643059,0.33451177720290604,0.7373215834147023,0.17917935269470353,0.586060461976784,0.38488554403647457,0.6901942493749668,0.06794786202717717,0.6396604804499102,0.2643113717691641,0.9995009084275293,0.8488833263670276,0.8290585133258952,0.7988780733460454,0.9059969709869804,2023-07-24,a,x,3
2023-04-16,0.5073272802890714,0.40718155380473386,0.4419712720295066,0.802539268559264,0.6307674494616502,0.5004968812708948,0.5266235645385239,0.4907155390364426,0.30177881740221046,0.39821170175044895,0.10555128387845059,0.6731243874834176,0.8574237929134272,0.2745420683548898,0.19063371381244054,2023-05-13,c,y,4
2023-09-12,0.7610734299733348,0.32059261520471327,0.06033862807614443,0.5818137349236048,0.9768913679865899,0.7197589626939703,0.8622017162694204,0.18099220677243855,0.7572196093495697,0.6643362776584435,0.10219345837108973,0.8612068328750638,0.6590147786818994,0.29811084649302977,0.5827699134008077,2023-09-19,a,x,3
2023-05-19,0.20935830412641365,0.17214869165442215,0.28291995511861123,0.4816743198445703,0.11957164663047493,0.3616520287647462,0.6744029346964604,0.8610366749638848,0.9596515986952562,0.5323958734298501,0.14392902846860278,0.981483618715376,0.6499423066706942,0.6698142989597942,0.11426208255334336,2023-06-07,a,x,1
2023-03-26,0.22471966583050917,0.10108584922866426,0.39593984761453527,0.2950090253970665,0.9258919595664254,0.047615585144031525,0.577509453843286,0.19505581162945074,0.3720158428597903,0.06848919470680292,0.12286746932466541,0.3549805002443278,0.4385418839123356,0.14236638600570384,0.023751284984209198,2023-04-14,a,y,1
2023-03-12,0.4126941189807558,0.15885183462104158,0.6759396607885498,0.5522345461725813,0.2723504112898515,0.6369505692028673,0.4634168455906834,0.7387233345636275,0.8740948177203626,0.9730347762809965,0.7237912809736831,0.49266580678296645,0.12561349656565302,0.43251522249743624,0.3479034426522377,2023-03-21,c,x,0
2023-03-21,0.33012693884291167,0.23661501660205309,0.6704141839984763,0.061346318985972315,0.2961401072414521,0.9635621616036761,0.682318191852533,0.12632775974137245,0.8228596426174124,0.35358728994130795,0.11291006804033266,0.5880417350393378,0.22948591542605468,0.3641915167377753,0.6576287657211177,2023-03-27,a,x,0
2023-02-26,0.38615556915790916,0.17471046497046383,0.6715356408462169,0.9770793816734201,0.24342804735157564,0.6427003550327114,0.06445335276351338,0.029474314644588273,0.9492921768940477,0.45636065645415014,0.37352907590618334,0.8273231256668644,0.2745628773929971,0.40391188498990127,0.1347600833557776,2023-03-09,c,y,0
2023-03-03,0.1183128534028951,0.8006196254615392,0.8635195372928108,0.05010576827280988,0.9438127144701324,0.7236841506523368,0.12520175384310783,0.6026284892620237,0.30731378078316496,0.6925818395281703,0.6866951963456068,0.4231139243769714,0.8488668568085499,0.706121366313997,0.4844937782346702,2023-03-13,a,y,3
2023-03-11,0.7427399544734128,0.12097814164203635,0.7409574440977202,0.36276868459883693,0.7791806002054876,0.38503104400785015,0.5367147663412494,0.40608329326762727,0.9097762029353241,0.717043940097952,0.708644086175534,0.6456254859861211,0.9391205272295318,0.7230186334616469,0.8401590792888458,2023-03-17,c,y,1
2023-05-04,0.14538373454471631,0.6503669326826899,0.949718308636758,0.7685021344233262,0.45615513451483636,0.3837131919936847,0.2539196909353796,0.7470772453763415,0.5474175018521403,0.360966640597717,0.9850269776967008,0.2854159988837449,0.45533425117017134,0.7931094306548254,0.998604515827368,2023-05-21,b,x,1
2023-12-25,0.4964043952343934,0.9431012062666101,0.9368138836398368,0.6538061653851732,0.2397849073756977,0.5269950810133923,0.5748559696719867,0.6268632265714794,0.5322263657737608,0.7548325689290789,0.42062161951699406,0.4592642238100543,0.6509233795028483,0.045454818877049386,0.214059910894701,2024-01-18,b,x,1
2023-02-11,0.16458944227712002,0.09526209848825784,0.9585942923849188,0.6164334892372332,0.8988029265248957,0.38251102380871294,0.3565406570395363,0.6204581167861489,0.800294276342398,0.31090817230736467,0.9948307473603354,0.8920125576617844,0.14867947498944867,0.06252080671725624,0.9374500996142686,2023-03-08,a,y,1
2023-10-09,0.011964366135504112,0.32069041386404373,0.12260387943023421,0.05437968117984804,0.35444320730702894,0.6173121105939916,0.39700230144822335,0.7437525061140315,0.19204598115142013,0.5195876933948629,0.6325397125984547,0.31449678501392586,0.9485485417568409,0.6040646169430057,0.6037108893818168,2023-10-14,a,x,3
2023-02-21,0.2180539926059365,0.4710632411530894,0.3646323238024167,0.8901352694069348,0.1678545038402306,0.46176808222319543,0.519132791511601,0.3953186876336655,0.5511662723812575,0.6020716971929483,0.4056161757461463,0.5156580140388026,0.7881895985275826,0.7987838484505112,0.47899555076773503,2023-02-26,b,y,3
2023-01-12,0.6652688406583986,0.874520490593349,0.732661671368501,0.4753062160755198,0.1246380793596672,0.9789564568909912,0.31419126561649824,0.7653997197218576,0.05750503745671498,0.18267331282447863,0.8458405738089707,0.4441110507981374,0.19529472320509045,0.12141853685322235,0.20681053111261782,2023-01-29,c,z,0
2023-07-14,0.9184744564832185,0.7401688279321541,0.594483671775384,0.24228954066280617,0.1775542420292212,0.21629716611458805,0.17119953906551533,0.5767800298169297,0.41030699115847546,0.38562928192137347,0.2263303099045243,0.2514290028323447,0.8679492755412564,0.9886664336789337,0.2889459189893159,2023-07-31,c,z,2
2023-11-09,0.6522748445028362,0.9508280287088281,0.9597720454626021,0.7231397270374462,0.9419190958246784,0.3473555530336434,0.05640374906604384,0.7676528886290955,0.45874197895981683,0.18048391926819185,0.058550394137308226,0.913801424156813,0.6697693841862294,0.7986187763596744,0.012208925851544317,2023-11-16,a,x,1
2023-09-06,0.373905028241751,0.33632254859853816,0.617656709539205,0.23460758611178611,0.5541770821831399,0.32593560109589037,0.027789532151236473,0.4439437134073796,0.4020563570991724,0.9517627733445142,0.43068343764530537,0.24716492359016662,0.06018915419666038,0.3023107468342796,0.7954784110412065,2023-09-25,b,z,0
2023-07-02,0.03182180022190195,0.2628292994224839,0.12037501617397195,0.6010441595528333,0.9263650555073294,0.22006996997703165,0.16483043649027196,0.7278148162435151,0.9453613812683673,0.2551414790114417,0.16531021125878476,0.9513373106198371,0.11701596649989299,0.19998954162938587,0.9588591019826522,2023-07-12,b,x,4
2023-04-06,0.631815391134672,0.5321570751095526,0.25743432359328855,0.48017913810117585,0.37405546526413425,0.5861138948206875,0.12787950462478526,0.15325450502591442,0.3790067274618534,0.7594939738870071,0.2336366180018914,0.6864100168517497,0.8644433039418572,0.0034963676852781678,0.2299074999314904,2023-04-15,c,z,1
2023-02-18,0.863885298472293,0.7620897718995328,0.5288098715311133,0.9066955139994978,0.24473171141063765,0.4127387054521898,0.4852755547386254,0.1068802796131384,0.1124544690811321,0.3540256614384697,0.9302959230056879,0.2542477945917282,0.09752488178103802,0.934330478535451,0.45432022683495576,2023-03-14,c,x,1
2023-02-25,0.8011567085185146,0.6815433445140102,0.2995340895300884,0.3502537168093083,0.005994921821067423,0.6880028813118307,0.6659868013591602,0.9439408894395431,0.5208468322139977,0.39442999267674017,0.44677898728920895,0.9420805482412055,0.22100316779487517,0.5024584053926852,0.8481603636163471,2023-03-13,a,y,1
2023-03-26,0.4247688806616383,0.2838175491940246,0.5522154900875594,0.42300497384883984,0.5326185499052037,0.695162419233464,0.6954777253909403,0.09652625230080991,0.4712053762151529,0.6508871830042874,0.7109481095633086,0.7420399188729794,0.4833218556621438,0.26463531981608235,0.6876901445464347,2023-04-15,b,x,1
2023-10-05,0.7362149104984556,0.9520138940226458,0.11534550390667053,0.7004706506747163,0.7679633053363044,0.6341235695569879,0.44682533623823106,0.507773273379816,0.470061561601263,0.5959790934018462,0.5141040918564873,0.1285173726601675,0.330037062559705,0.6475230789911286,0.7032224581626219,2023-11-02,a,y,0
2023-04-18,0.8114402027128006,0.37584304465410767,0.43297523425337947,0.06815572473004938,0.8557505984226531,0.4454102743250844,0.7167522874119249,0.6291828498247001,0.5321188467152778,0.6167522499503324,0.4903154101193906,0.022094607264472543,0.17060185690710294,0.8897554190389267,0.02172206513191588,2023-04-30,a,y,3
2023-10-17,0.28753074697169956,0.39510212490573793,0.2652781917170607,0.14994490320784637,0.0677803220706008,0.6575714692974242,0.7190161616853826,0.6095735616205469,0.9779185497488586,0.5921008143145216,0.36861344203107227,0.7286678997336712,0.8127271466957305,0.5922318615016353,0.6370687282942369,2023-11-10,b,y,1
2023-09-04,0.8974113356367283,0.6010791785700951,0.19250231248317462,0.23622672054970406,0.15073786274668877,0.0019353652605968996,0.3420307061881953,0.9926614939103812,0.5227748652506005,0.4470702071634348,0.7730913953893701,0.33015205448284823,0.08877398560683447,0.3990795821140892,0.19376136660702437,2023-09-15,c,y,2
2023-02-22,0.6934688815048756,0.6131429623987502,0.8087239705709017,0.43335016216499067,0.1384059721483677,0.8187053126556829,0.7357779178203284,0.9967141106637839,0.9528784905810613,0.04021169933836344,0.9313089619994084,0.450380193362104,0.19823551853492105,0.7825046978438567,0.4830597579494378,2023-03-08,c,x,1
2023-12-01,0.9230786654784102,0.9370099253583702,0.38693031435735936,0.19460577196596196,0.5001711822901467,0.8316415622069644,0.29893724379391096,0.8027294569803093,0.5812999826287097,0.40249408377588425,0.8780450493246147,0.6261954303847327,0.5098543488498181,0.9946503378952869,0.5519338355962352,2023-12-13,b,x,1
2023-10-26,0.2825889427795544,0.09761406349239865,0.7015415058987851,0.5705819994959638,0.2362269636711083,0.9555479671571336,0.6342504824873153,0.6789564865185549,0.7329600956426476,0.07023895258486157,0.8932319480242752,0.44672784110919406,0.3027501013841648,0.38843132098427136,0.6173378914704518,2023-11-13,a,y,0
2023-09-22,0.4359126440008255,0.6205127341351785,0.5082834273601512,0.062483822421350865,0.16873107405761067,0.6316784470345174,0.4578401307283807,0.4718978438692425,0.5051528498055703,0.7622954750626453,0.49377813928326886,0.8362148510941008,0.7258238366913742,0.7388658802434032,0.06537015219402253,2023-10-19,a,y,4
2023-09-13,0.4196489172108516,0.8686767512036498,0.4957216691592288,0.025491905477819876,0.11840276785212778,0.030335309514812336,0.025996345581804636,0.2309061627896115,0.9071386431083688,0.3937536496887476,0.9857647066075043,0.5620747742091953,0.2380346231356918,0.3100899397668495,0.08582665944593759,2023-09-24,b,z,4
2023-11-16,0.45248662674715956,0.9308988962296292,0.18564669174129123,0.8314225663227737,0.22559961745753465,0.4137030555928104,0.987033649088528,0.8095893270998341,0.05723185036087919,0.5433723713329366,0.5245512647337363,0.26207232537596903,0.3630984383325785,0.37616718526561577,0.2122935437333905,2023-12-10,c,x,1
2023-07-14,0.8981006680897325,0.4822399206439829,0.5574293585445927,0.07957094545731314,0.012143365930679995,0.8428540576526343,0.6156855899767611,0.6459810257090092,0.9770446206196384,0.7140062937941205,0.7263558273783841,0.5761134857946534,0.9866849356343518,0.11781308593559225,0.8494082895677494,2023-07-28,a,x,0
2023-04-26,0.6022806187741988,0.7429298441653682,0.5354929843635874,0.9492831172789897,0.10708767619080606,0.6238856270997538,0.6305336828079476,0.2275766451337451,0.30740631558797804,0.3675685843070128,0.08608973713326651,0.024461111111182432,0.16493086788611155,0.06958845081109977,0.927661696293059,2023-05-05,c,x,4
2023-09-21,0.44013564426204443,0.9297480573019767,0.3020230229224893,0.993917863549692,0.4375685754878953,0.8333200440246378,0.7859005084933234,0.025584628392305686,0.13069483479410593,0.9167890027455069,0.7988543274361398,0.2532097374442184,0.4190693151197139,0.3968566094127616,0.8239113565727932,2023-09-27,c,z,0
2023-04-10,0.23705304703107744,0.4702625204341847,0.056980580249694324,0.28193400683682257,0.2423274285193664,0.07429884631392858,0.6637976333227131,0.7315075473439967,0.32690833480971604,0.715663779145549,0.5117063407569745,0.7968947945822633,0.6398087305579265,0.5445903291928516,0.7598195124176161,2023-04-19,a,x,2
2023-04-07,0.47520691134147797,0.8406895102556843,0.8455081699930543,0.6581579696946204,0.2674912485406924,0.5441409191080904,0.4800679815806599,0.949100611698998,0.29658766125577274,0.41947974410016176,0.04070909959506963,0.16121226302009184,0.40668789226031943,0.32243952591557123,0.3829303613075892,2023-05-01,a,z,3
2023-07-03,0.8648853520248813,0.9743835849737563,0.428886632469336,0.7475630270154147,0.12314007030006913,0.8377819580394632,0.7166316196463295,0.8466675549953446,0.9790478855346864,0.11047128530952,0.4371597921515846,0.1578773356889731,0.3813460376910417,0.336986259544484,0.7134996465552417,2023-07-29,b,x,1
2023-11-15,0.8577975856372608,0.9388872691668647,0.8180882877455797,0.13232262670792339,0.6454091398901782,0.40540425433945226,0.7211021027369815,0.6527734806368619,0.5488338959341932,0.3667673702278669,0.22011385240418624,0.06522315176079985,0.18711665508448094,0.4801886132601393,0.703034572788951,2023-12-06,b,z,1
2023-05-19,0.9082472172984811,0.449937776400158,0.7747886343735226,0.6838020037389462,0.6182825120551818,0.8688624239323358,0.7353649267647161,0.9058969879327012,0.28882573465809835,0.5972234644928942,0.6582338100936131,0.22760373621763696,0.13270272532572547,0.7368790751254268,0.5482618016263917,2023-06-16,b,x,4
2023-08-12,0.4352593924891184,0.8790568637686462,0.089741725316005,0.9357587955151739,0.9382712070283687,0.09217640208359223,0.8442512298936259,0.8046158242500644,0.43086155157584705,0.20082810753797697,0.09996949212587702,0.25199466383895797,0.45138575246672885,0.8833310483786938,0.6231557926383837,2023-09-04,a,x,3
2023-02-18,0.23992828450477166,0.44671559021894114,0.06853887162887706,0.9541828474761955,0.8378628895875262,0.026830039390964733,0.5139224885011474,0.6095861911059596,0.9230671520118503,0.274225710909344,0.6315111275350567,0.6338372128583623,0.694864097375674,0.2252151525421655,0.5990348549730095,2023-02-23,a,y,1
2023-04-01,0.4096260612370447,0.9759606007204017,0.546698862139745,0.901724465585018,0.9489240861621245,0.8877323321019723,0.03797569935389722,0.8742039084917201,0.5409869161787754,0.699846132660271,0.5911542894456678,0.4783975265183352,0.20124303093133378,0.06825068994466366,0.09842011855396926,2023-04-06,c,y,0
2023-02-19,0.06538841563515496,0.6879946917881766,0.25367796776446894,0.7020044913417618,0.838329688881273,0.7037786135705046,0.6846437704451905,0.4105348108232678,0.6820045213216983,0.6565118445282625,0.46068010419128747,0.7641193233704158,0.4077597169301962,0.8138821433522981,0.6974638486931461,2023-02-24,c,y,3
2023-02-11,0.7537680567709508,0.3326689799847643,0.21101474950255994,0.781816073056214,0.36612668955330696,0.9650111141629188,0.5326779239585436,0.7344166699806075,0.9471111282033576,0.766242144277488,0.19351905362535682,0.2370216563227755,0.9398332581613386,0.8053064284922063,0.7273257911691616,2023-02-17,a,x,4
2023-07-01,0.7138179582014545,0.7164357989712744,0.9829241575130494,0.052233545831492534,0.5802885468588248,0.7488932513123866,0.9608483582874395,0.6711815255377199,0.22026780807346125,0.3524209223269391,0.47757425750925,0.8307228114469216,0.47014460640660327,0.41545240153972984,0.5907218673627475,2023-07-12,c,y,2
2023-07-13,0.4942125179618666,0.3122366113300097,0.3964413518861335,0.21853310435059348,0.45848677198067145,0.3447083769447058,0.6594984926031238,0.4777699215871176,0.7968388323278346,0.5006709784964449,0.3685863568259685,0.2846463179034108,0.8896818299381676,0.2055549879801586,0.2916345497499935,2023-07-29,c,z,4
2023-07-15,0.7948438927999134,0.6533205163385853,0.22204701669578775,0.04727388495145424,0.05298595014300389,0.7993699706732681,0.2783608292902624,0.7655442909411561,0.9275562720146158,0.27442832884059676,0.1484750718060952,0.5587794031629839,0.12233892785577138,0.26427012510981873,0.8159796811954191,2023-08-08,b,z,0
2023-03-27,0.7944762068948993,0.03891302881504488,0.4290390133747032,0.7129930459643342,0.4395207711206224,0.7702840217238758,0.827935425925187,0.6478438486187401,0.4730779411463092,0.25903081905122904,0.552928974783611,0.39829212781903645,0.9251313185519109,0.7504246065697009,0.5948327434016223,2023-04-05,a,y,0
2023-07-26,0.3920716431129331,0.7952291737213856,0.8544815914906896,0.11474972035538544,0.9937838288186467,0.5544607794350322,0.6552259928781988,0.350466367016669,0.7233468785192536,0.047168548927613574,0.6528730491702002,0.8721960545213991,0.5476927098140374,0.03309316113133598,0.2538265676021082,2023-08-23,a,y,1
2023-12-14,0.48905118854985485,0.7132964285213608,0.09293597149011712,0.17826330798708478,0.61458321654696,0.7305201774559842,0.3848289284899281,0.2756368462919505,0.14641705961785811,0.2898869022707038,0.9887564970420046,0.08284861653094477,0.43988802132235827,0.7410986589820356,0.30290645222374646,2024-01-01,c,x,4
2023-10-12,0.9010366213009131,0.43385758413622544,0.5944420671175872,0.6355663491626983,0.19925515777230862,0.5109210283492709,0.4114174621279306,0.36814103531306863,0.8846331544928647,0.9018788523072266,0.4847228142861292,0.658378164213934,0.24370475768690625,0.09421780180202477,0.5970218439201899,2023-10-24,a,x,2
2023-05-14,0.6900548788669325,0.04955288977943806,0.47022382691503395,0.5881966437239942,0.8026765052105534,0.9263992800594821,0.15067728217852017,0.7100026945025428,0.9920110349981612,0.3803310025058838,0.9346178648568333,0.17534961061460408,0.382350792244711,0.2204621089370169,0.07387433339226912,2023-05-25,a,z,1
2023-10-01,0.07525189758480821,0.6142640873086366,0.5240231022125112,0.7799487708650557,0.4246814244866687,0.4482293013936861,0.05309247757597413,0.17118133143181768,0.6895912188890159,0.06731554945992513,0.23137270338499805,0.4957817911286414,0.077496265852392,0.14549691912256324,0.1531900765248162,2023-10-14,a,y,4
2023-03-28,0.3419649110686003,0.18371841089850494,0.7441069273570903,0.294737846402336,0.2220665237548891,0.1934005273545666,0.5596195556452778,0.652229560809803,0.015607421368406538,0.3095820134015662,0.9327390089485075,0.29575210522579676,0.5987578149458898,0.5509173527181068,0.7409521897797344,2023-04-12,b,z,0
2023-04-16,0.7579691662490915,0.24182411655462188,0.6012546285122464,0.8006059479159257,0.21712080360742525,0.6021403191465429,0.9158246083621415,0.274006668685042,0.5914235314193267,0.36032758368250395,0.8932191579833747,0.05229797717478324,0.8182372767584106,0.8011405471255032,0.879942598275905,2023-05-02,b,x,0
2023-10-27,0.6540996608564795,0.7713109553556635,0.41679347502054154,0.3346970974412866,0.1588916490714941,0.22311327447182594,0.9434428089507569,0.5630723278462516,0.6178830888692493,0.7200666981417992,0.7028931781704377,0.32578361975559555,0.23551473595003225,0.6902407926042602,0.9076421921134147,2023-11-19,c,y,3
2023-01-14,0.3626994353778663,0.0543886204969688,0.7494463861892828,0.44946956645903613,0.9793813145410987,0.49267453838378306,0.9460378636452187,0.9834410325840697,0.6328088688559584,0.08507083062514564,0.05860376055905636,0.8483006519002334,0.004764033442757332,0.08782597927087876,0.1829549917885781,2023-01-28,b,y,0
2023-04-27,0.461994552246083,0.2739472307422949,0.865574040054007,0.17161711164513715,0.44346694955885524,0.9294418606911675,0.16019207955253034,0.7532645713517142,0.94833678774017,0.4949043666582327,0.6605926449154194,0.11683056050733143,0.9562936416018397,0.6245737140795996,0.664990454662514,2023-05-22,b,y,0
2023-07-12,0.5804064793618524,0.21247300352563048,0.24480718627671372,0.12758866955357617,0.3855770125964523,0.7748638929535397,0.9843851029483993,0.5741216494347516,0.43785759522553036,0.032008473649062785,0.8375497767674533,0.1111030211599009,0.33802552860515045,0.3514139803672435,0.8970786916469082,2023-07-22,c,z,1
